Record Length,Analog:14000
Sample Interval,CH:0.0005000000237
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:+5.000000E+00 CH2:+1.000000E-02,,,
Vertical Offset,CH1:+0.000000E+00 CH2:-1.880000E-02,,,
Horizontal Units,us,,,
Horizontal Scale,500000.0000000000,,,
Model Number,SDS2352X-E,,,
Serial Number,SDS2ECCX5R0313,,,
Software Version,2.1.1.1.20 R3,,,
Source,CH1,CH2
Second,Volt,Volt
-1.768500E+00,-2.000000E-01,+4.520000E-02
-1.768000E+00,-2.000000E-01,+4.600000E-02
-1.767500E+00,-2.000000E-01,+4.600000E-02
-1.767000E+00,-2.000000E-01,+4.600000E-02
-1.766500E+00,-2.000000E-01,+4.640000E-02
-1.766000E+00,-2.000000E-01,+4.640000E-02
-1.765500E+00,-2.000000E-01,+4.640000E-02
-1.765000E+00,-2.000000E-01,+4.640000E-02
-1.764500E+00,-2.000000E-01,+4.640000E-02
-1.764000E+00,-2.000000E-01,+4.680000E-02
-1.763500E+00,-2.000000E-01,+4.680000E-02
-1.763000E+00,-2.000000E-01,+4.680000E-02
-1.762500E+00,-2.000000E-01,+4.680000E-02
-1.762000E+00,-2.000000E-01,+4.720000E-02
-1.761500E+00,+0.000000E+00,+4.720000E-02
-1.761000E+00,+0.000000E+00,+4.680000E-02
-1.760500E+00,+0.000000E+00,+4.720000E-02
-1.760000E+00,+0.000000E+00,+4.760000E-02
-1.759500E+00,+0.000000E+00,+4.720000E-02
-1.759000E+00,-2.000000E-01,+4.720000E-02
-1.758500E+00,-2.000000E-01,+4.760000E-02
-1.758000E+00,+0.000000E+00,+4.760000E-02
-1.757500E+00,+0.000000E+00,+4.760000E-02
-1.757000E+00,-2.000000E-01,+4.800000E-02
-1.756500E+00,-2.000000E-01,+4.800000E-02
-1.756000E+00,+0.000000E+00,+4.800000E-02
-1.755500E+00,+0.000000E+00,+4.760000E-02
-1.755000E+00,+0.000000E+00,+4.760000E-02
-1.754500E+00,+0.000000E+00,+4.800000E-02
-1.754000E+00,+0.000000E+00,+4.800000E-02
-1.753500E+00,+0.000000E+00,+4.800000E-02
-1.753000E+00,-2.000000E-01,+4.840000E-02
-1.752500E+00,+0.000000E+00,+4.840000E-02
-1.752000E+00,+0.000000E+00,+4.800000E-02
-1.751500E+00,+0.000000E+00,+4.800000E-02
-1.751000E+00,+0.000000E+00,+4.800000E-02
-1.750500E+00,+0.000000E+00,+4.800000E-02
-1.750000E+00,+0.000000E+00,+4.840000E-02
-1.749500E+00,+0.000000E+00,+4.840000E-02
-1.749000E+00,+0.000000E+00,+4.800000E-02
-1.748500E+00,+0.000000E+00,+4.800000E-02
-1.748000E+00,+0.000000E+00,+4.840000E-02
-1.747500E+00,+0.000000E+00,+4.840000E-02
-1.747000E+00,+0.000000E+00,+4.840000E-02
-1.746500E+00,+0.000000E+00,+4.840000E-02
-1.746000E+00,+0.000000E+00,+4.840000E-02
-1.745500E+00,+0.000000E+00,+4.800000E-02
-1.745000E+00,+0.000000E+00,+4.840000E-02
-1.744500E+00,+0.000000E+00,+4.880000E-02
-1.744000E+00,+0.000000E+00,+4.840000E-02
-1.743500E+00,+0.000000E+00,+4.800000E-02
-1.743000E+00,+0.000000E+00,+4.800000E-02
-1.742500E+00,+0.000000E+00,+4.840000E-02
-1.742000E+00,+0.000000E+00,+4.840000E-02
-1.741500E+00,+0.000000E+00,+4.800000E-02
-1.741000E+00,+0.000000E+00,+4.760000E-02
-1.740500E+00,+2.000000E-01,+4.760000E-02
-1.740000E+00,+0.000000E+00,+4.760000E-02
-1.739500E+00,+0.000000E+00,+4.800000E-02
-1.739000E+00,+0.000000E+00,+4.840000E-02
-1.738500E+00,+0.000000E+00,+4.760000E-02
-1.738000E+00,+0.000000E+00,+4.720000E-02
-1.737500E+00,+0.000000E+00,+4.760000E-02
-1.737000E+00,+0.000000E+00,+4.760000E-02
-1.736500E+00,+0.000000E+00,+4.760000E-02
-1.736000E+00,+0.000000E+00,+4.760000E-02
-1.735500E+00,+0.000000E+00,+4.720000E-02
-1.735000E+00,+0.000000E+00,+4.720000E-02
-1.734500E+00,+0.000000E+00,+4.720000E-02
-1.734000E+00,+0.000000E+00,+4.720000E-02
-1.733500E+00,+0.000000E+00,+4.720000E-02
-1.733000E+00,+0.000000E+00,+4.680000E-02
-1.732500E+00,+2.000000E-01,+4.680000E-02
-1.732000E+00,+0.000000E+00,+4.680000E-02
-1.731500E+00,+0.000000E+00,+4.720000E-02
-1.731000E+00,+0.000000E+00,+4.680000E-02
-1.730500E+00,+0.000000E+00,+4.640000E-02
-1.730000E+00,+0.000000E+00,+4.640000E-02
-1.729500E+00,+0.000000E+00,+4.640000E-02
-1.729000E+00,+0.000000E+00,+4.640000E-02
-1.728500E+00,+0.000000E+00,+4.640000E-02
-1.728000E+00,+0.000000E+00,+4.600000E-02
-1.727500E+00,+0.000000E+00,+4.560000E-02
-1.727000E+00,+0.000000E+00,+4.600000E-02
-1.726500E+00,+0.000000E+00,+4.600000E-02
-1.726000E+00,+0.000000E+00,+4.560000E-02
-1.725500E+00,+0.000000E+00,+4.520000E-02
-1.725000E+00,+0.000000E+00,+4.520000E-02
-1.724500E+00,+0.000000E+00,+4.520000E-02
-1.724000E+00,+0.000000E+00,+4.520000E-02
-1.723500E+00,+0.000000E+00,+4.480000E-02
-1.723000E+00,+0.000000E+00,+4.480000E-02
-1.722500E+00,+0.000000E+00,+4.480000E-02
-1.722000E+00,+0.000000E+00,+4.480000E-02
-1.721500E+00,+0.000000E+00,+4.480000E-02
-1.721000E+00,+0.000000E+00,+4.440000E-02
-1.720500E+00,+0.000000E+00,+4.400000E-02
-1.720000E+00,+0.000000E+00,+4.400000E-02
-1.719500E+00,+0.000000E+00,+4.360000E-02
-1.719000E+00,+0.000000E+00,+4.360000E-02
-1.718500E+00,+0.000000E+00,+4.400000E-02
-1.718000E+00,+2.000000E-01,+4.360000E-02
-1.717500E+00,+2.000000E-01,+4.320000E-02
-1.717000E+00,+0.000000E+00,+4.320000E-02
-1.716500E+00,+0.000000E+00,+4.320000E-02
-1.716000E+00,+0.000000E+00,+4.280000E-02
-1.715500E+00,+0.000000E+00,+4.280000E-02
-1.715000E+00,+0.000000E+00,+4.280000E-02
-1.714500E+00,+0.000000E+00,+4.240000E-02
-1.714000E+00,+0.000000E+00,+4.240000E-02
-1.713500E+00,+0.000000E+00,+4.240000E-02
-1.713000E+00,+0.000000E+00,+4.240000E-02
-1.712500E+00,+0.000000E+00,+4.200000E-02
-1.712000E+00,+2.000000E-01,+4.160000E-02
-1.711500E+00,+2.000000E-01,+4.160000E-02
-1.711000E+00,+0.000000E+00,+4.120000E-02
-1.710500E+00,+0.000000E+00,+4.080000E-02
-1.710000E+00,+0.000000E+00,+4.120000E-02
-1.709500E+00,+0.000000E+00,+4.080000E-02
-1.709000E+00,+0.000000E+00,+4.040000E-02
-1.708500E+00,+0.000000E+00,+4.040000E-02
-1.708000E+00,+0.000000E+00,+4.040000E-02
-1.707500E+00,+2.000000E-01,+4.040000E-02
-1.707000E+00,+2.000000E-01,+4.000000E-02
-1.706500E+00,+0.000000E+00,+3.960000E-02
-1.706000E+00,+0.000000E+00,+3.960000E-02
-1.705500E+00,+0.000000E+00,+3.960000E-02
-1.705000E+00,+0.000000E+00,+3.920000E-02
-1.704500E+00,+0.000000E+00,+3.880000E-02
-1.704000E+00,+2.000000E-01,+3.840000E-02
-1.703500E+00,+2.000000E-01,+3.800000E-02
-1.703000E+00,+0.000000E+00,+3.800000E-02
-1.702500E+00,+0.000000E+00,+3.840000E-02
-1.702000E+00,+0.000000E+00,+3.840000E-02
-1.701500E+00,+0.000000E+00,+3.800000E-02
-1.701000E+00,+2.000000E-01,+3.760000E-02
-1.700500E+00,+2.000000E-01,+3.720000E-02
-1.700000E+00,+2.000000E-01,+3.720000E-02
-1.699500E+00,+2.000000E-01,+3.680000E-02
-1.699000E+00,+2.000000E-01,+3.640000E-02
-1.698500E+00,+2.000000E-01,+3.640000E-02
-1.698000E+00,+0.000000E+00,+3.640000E-02
-1.697500E+00,+0.000000E+00,+3.600000E-02
-1.697000E+00,+2.000000E-01,+3.560000E-02
-1.696500E+00,+2.000000E-01,+3.560000E-02
-1.696000E+00,+2.000000E-01,+3.560000E-02
-1.695500E+00,+2.000000E-01,+3.520000E-02
-1.695000E+00,+2.000000E-01,+3.520000E-02
-1.694500E+00,+2.000000E-01,+3.480000E-02
-1.694000E+00,+2.000000E-01,+3.440000E-02
-1.693500E+00,+2.000000E-01,+3.440000E-02
-1.693000E+00,+2.000000E-01,+3.400000E-02
-1.692500E+00,+2.000000E-01,+3.400000E-02
-1.692000E+00,+2.000000E-01,+3.360000E-02
-1.691500E+00,+2.000000E-01,+3.320000E-02
-1.691000E+00,+2.000000E-01,+3.320000E-02
-1.690500E+00,+2.000000E-01,+3.280000E-02
-1.690000E+00,+2.000000E-01,+3.240000E-02
-1.689500E+00,+2.000000E-01,+3.240000E-02
-1.689000E+00,+2.000000E-01,+3.240000E-02
-1.688500E+00,+2.000000E-01,+3.200000E-02
-1.688000E+00,+2.000000E-01,+3.200000E-02
-1.687500E+00,+2.000000E-01,+3.200000E-02
-1.687000E+00,+4.000000E-01,+3.160000E-02
-1.686500E+00,+4.000000E-01,+3.120000E-02
-1.686000E+00,+2.000000E-01,+3.120000E-02
-1.685500E+00,+2.000000E-01,+3.080000E-02
-1.685000E+00,+2.000000E-01,+3.080000E-02
-1.684500E+00,+0.000000E+00,+3.040000E-02
-1.684000E+00,+0.000000E+00,+3.000000E-02
-1.683500E+00,+2.000000E-01,+3.000000E-02
-1.683000E+00,+2.000000E-01,+2.960000E-02
-1.682500E+00,+2.000000E-01,+2.960000E-02
-1.682000E+00,+2.000000E-01,+2.920000E-02
-1.681500E+00,+2.000000E-01,+2.880000E-02
-1.681000E+00,+2.000000E-01,+2.840000E-02
-1.680500E+00,+2.000000E-01,+2.840000E-02
-1.680000E+00,+2.000000E-01,+2.840000E-02
-1.679500E+00,+2.000000E-01,+2.840000E-02
-1.679000E+00,+2.000000E-01,+2.840000E-02
-1.678500E+00,+2.000000E-01,+2.760000E-02
-1.678000E+00,+2.000000E-01,+2.720000E-02
-1.677500E+00,+2.000000E-01,+2.720000E-02
-1.677000E+00,+2.000000E-01,+2.680000E-02
-1.676500E+00,+2.000000E-01,+2.680000E-02
-1.676000E+00,+2.000000E-01,+2.640000E-02
-1.675500E+00,+2.000000E-01,+2.600000E-02
-1.675000E+00,+2.000000E-01,+2.600000E-02
-1.674500E+00,+2.000000E-01,+2.600000E-02
-1.674000E+00,+0.000000E+00,+2.560000E-02
-1.673500E+00,+0.000000E+00,+2.520000E-02
-1.673000E+00,+2.000000E-01,+2.520000E-02
-1.672500E+00,+2.000000E-01,+2.480000E-02
-1.672000E+00,+2.000000E-01,+2.480000E-02
-1.671500E+00,+0.000000E+00,+2.480000E-02
-1.671000E+00,+2.000000E-01,+2.440000E-02
-1.670500E+00,+2.000000E-01,+2.440000E-02
-1.670000E+00,+2.000000E-01,+2.400000E-02
-1.669500E+00,+2.000000E-01,+2.360000E-02
-1.669000E+00,+2.000000E-01,+2.320000E-02
-1.668500E+00,+0.000000E+00,+2.320000E-02
-1.668000E+00,+0.000000E+00,+2.320000E-02
-1.667500E+00,+2.000000E-01,+2.240000E-02
-1.667000E+00,+2.000000E-01,+2.240000E-02
-1.666500E+00,+2.000000E-01,+2.240000E-02
-1.666000E+00,+2.000000E-01,+2.200000E-02
-1.665500E+00,+2.000000E-01,+2.160000E-02
-1.665000E+00,+2.000000E-01,+2.160000E-02
-1.664500E+00,+2.000000E-01,+2.120000E-02
-1.664000E+00,+2.000000E-01,+2.080000E-02
-1.663500E+00,+2.000000E-01,+2.080000E-02
-1.663000E+00,+0.000000E+00,+2.080000E-02
-1.662500E+00,+0.000000E+00,+2.080000E-02
-1.662000E+00,+0.000000E+00,+2.040000E-02
-1.661500E+00,+0.000000E+00,+2.000000E-02
-1.661000E+00,+2.000000E-01,+2.000000E-02
-1.660500E+00,+2.000000E-01,+2.000000E-02
-1.660000E+00,+2.000000E-01,+1.960000E-02
-1.659500E+00,+2.000000E-01,+1.920000E-02
-1.659000E+00,+2.000000E-01,+1.920000E-02
-1.658500E+00,+2.000000E-01,+1.880000E-02
-1.658000E+00,+2.000000E-01,+1.880000E-02
-1.657500E+00,+2.000000E-01,+1.840000E-02
-1.657000E+00,+2.000000E-01,+1.800000E-02
-1.656500E+00,+2.000000E-01,+1.760000E-02
-1.656000E+00,+0.000000E+00,+1.760000E-02
-1.655500E+00,+0.000000E+00,+1.760000E-02
-1.655000E+00,+0.000000E+00,+1.760000E-02
-1.654500E+00,+0.000000E+00,+1.760000E-02
-1.654000E+00,+2.000000E-01,+1.680000E-02
-1.653500E+00,+2.000000E-01,+1.680000E-02
-1.653000E+00,+0.000000E+00,+1.680000E-02
-1.652500E+00,+0.000000E+00,+1.640000E-02
-1.652000E+00,+2.000000E-01,+1.640000E-02
-1.651500E+00,+2.000000E-01,+1.600000E-02
-1.651000E+00,+2.000000E-01,+1.600000E-02
-1.650500E+00,+0.000000E+00,+1.560000E-02
-1.650000E+00,+0.000000E+00,+1.560000E-02
-1.649500E+00,+0.000000E+00,+1.520000E-02
-1.649000E+00,+0.000000E+00,+1.480000E-02
-1.648500E+00,+2.000000E-01,+1.480000E-02
-1.648000E+00,+2.000000E-01,+1.480000E-02
-1.647500E+00,+2.000000E-01,+1.440000E-02
-1.647000E+00,+0.000000E+00,+1.400000E-02
-1.646500E+00,+2.000000E-01,+1.400000E-02
-1.646000E+00,+2.000000E-01,+1.360000E-02
-1.645500E+00,+2.000000E-01,+1.360000E-02
-1.645000E+00,+2.000000E-01,+1.360000E-02
-1.644500E+00,+2.000000E-01,+1.320000E-02
-1.644000E+00,+2.000000E-01,+1.280000E-02
-1.643500E+00,+0.000000E+00,+1.280000E-02
-1.643000E+00,+0.000000E+00,+1.280000E-02
-1.642500E+00,+0.000000E+00,+1.200000E-02
-1.642000E+00,+2.000000E-01,+1.200000E-02
-1.641500E+00,+0.000000E+00,+1.200000E-02
-1.641000E+00,+0.000000E+00,+1.200000E-02
-1.640500E+00,+0.000000E+00,+1.200000E-02
-1.640000E+00,+0.000000E+00,+1.160000E-02
-1.639500E+00,+0.000000E+00,+1.120000E-02
-1.639000E+00,+2.000000E-01,+1.120000E-02
-1.638500E+00,+2.000000E-01,+1.120000E-02
-1.638000E+00,+2.000000E-01,+1.080000E-02
-1.637500E+00,+2.000000E-01,+1.040000E-02
-1.637000E+00,+2.000000E-01,+1.000000E-02
-1.636500E+00,+2.000000E-01,+1.000000E-02
-1.636000E+00,+2.000000E-01,+9.600000E-03
-1.635500E+00,+0.000000E+00,+9.600000E-03
-1.635000E+00,+0.000000E+00,+9.600000E-03
-1.634500E+00,+0.000000E+00,+9.600000E-03
-1.634000E+00,+0.000000E+00,+9.200000E-03
-1.633500E+00,+0.000000E+00,+9.200000E-03
-1.633000E+00,+2.000000E-01,+8.800000E-03
-1.632500E+00,+2.000000E-01,+8.400000E-03
-1.632000E+00,+0.000000E+00,+8.400000E-03
-1.631500E+00,+0.000000E+00,+8.400000E-03
-1.631000E+00,+0.000000E+00,+8.000000E-03
-1.630500E+00,+0.000000E+00,+8.000000E-03
-1.630000E+00,+2.000000E-01,+7.600000E-03
-1.629500E+00,+0.000000E+00,+7.600000E-03
-1.629000E+00,+0.000000E+00,+7.600000E-03
-1.628500E+00,+2.000000E-01,+7.200000E-03
-1.628000E+00,+2.000000E-01,+6.800000E-03
-1.627500E+00,+0.000000E+00,+6.800000E-03
-1.627000E+00,+0.000000E+00,+7.200000E-03
-1.626500E+00,+0.000000E+00,+6.800000E-03
-1.626000E+00,+0.000000E+00,+6.400000E-03
-1.625500E+00,+0.000000E+00,+6.400000E-03
-1.625000E+00,+0.000000E+00,+6.800000E-03
-1.624500E+00,+0.000000E+00,+6.400000E-03
-1.624000E+00,+0.000000E+00,+6.000000E-03
-1.623500E+00,+0.000000E+00,+6.000000E-03
-1.623000E+00,+0.000000E+00,+5.600000E-03
-1.622500E+00,+0.000000E+00,+5.200000E-03
-1.622000E+00,+0.000000E+00,+5.200000E-03
-1.621500E+00,+0.000000E+00,+5.200000E-03
-1.621000E+00,+0.000000E+00,+4.800000E-03
-1.620500E+00,+0.000000E+00,+4.400000E-03
-1.620000E+00,+0.000000E+00,+4.400000E-03
-1.619500E+00,+0.000000E+00,+4.400000E-03
-1.619000E+00,+2.000000E-01,+4.400000E-03
-1.618500E+00,+2.000000E-01,+4.400000E-03
-1.618000E+00,+0.000000E+00,+4.000000E-03
-1.617500E+00,+0.000000E+00,+4.000000E-03
-1.617000E+00,+0.000000E+00,+4.000000E-03
-1.616500E+00,+0.000000E+00,+3.600000E-03
-1.616000E+00,+0.000000E+00,+3.600000E-03
-1.615500E+00,+0.000000E+00,+3.600000E-03
-1.615000E+00,+0.000000E+00,+2.800001E-03
-1.614500E+00,+0.000000E+00,+2.800001E-03
-1.614000E+00,+0.000000E+00,+2.800001E-03
-1.613500E+00,+0.000000E+00,+2.800001E-03
-1.613000E+00,+0.000000E+00,+2.800001E-03
-1.612500E+00,+0.000000E+00,+2.800001E-03
-1.612000E+00,+0.000000E+00,+2.800001E-03
-1.611500E+00,+0.000000E+00,+2.400000E-03
-1.611000E+00,+0.000000E+00,+2.000000E-03
-1.610500E+00,+0.000000E+00,+2.000000E-03
-1.610000E+00,+0.000000E+00,+1.600001E-03
-1.609500E+00,+0.000000E+00,+1.200000E-03
-1.609000E+00,+0.000000E+00,+1.200000E-03
-1.608500E+00,+0.000000E+00,+1.200000E-03
-1.608000E+00,+0.000000E+00,+1.600001E-03
-1.607500E+00,+0.000000E+00,+1.600001E-03
-1.607000E+00,+0.000000E+00,+1.200000E-03
-1.606500E+00,+0.000000E+00,+3.999993E-04
-1.606000E+00,+0.000000E+00,+3.999993E-04
-1.605500E+00,+0.000000E+00,+8.000005E-04
-1.605000E+00,+0.000000E+00,+8.000005E-04
-1.604500E+00,+0.000000E+00,+3.999993E-04
-1.604000E+00,+0.000000E+00,+3.999993E-04
-1.603500E+00,+2.000000E-01,+3.999993E-04
-1.603000E+00,+0.000000E+00,+3.999993E-04
-1.602500E+00,+0.000000E+00,+3.999993E-04
-1.602000E+00,+0.000000E+00,+0.000000E+00
-1.601500E+00,+0.000000E+00,-3.999993E-04
-1.601000E+00,+0.000000E+00,-3.999993E-04
-1.600500E+00,+0.000000E+00,-3.999993E-04
-1.600000E+00,+0.000000E+00,+0.000000E+00
-1.599500E+00,+0.000000E+00,-3.999993E-04
-1.599000E+00,+0.000000E+00,-8.000005E-04
-1.598500E+00,+0.000000E+00,-8.000005E-04
-1.598000E+00,+0.000000E+00,-8.000005E-04
-1.597500E+00,+0.000000E+00,-1.200000E-03
-1.597000E+00,+0.000000E+00,-1.200000E-03
-1.596500E+00,+0.000000E+00,-8.000005E-04
-1.596000E+00,+0.000000E+00,-8.000005E-04
-1.595500E+00,+0.000000E+00,-1.599999E-03
-1.595000E+00,+0.000000E+00,-1.599999E-03
-1.594500E+00,+2.000000E-01,-1.599999E-03
-1.594000E+00,+2.000000E-01,-1.599999E-03
-1.593500E+00,+0.000000E+00,-1.599999E-03
-1.593000E+00,+0.000000E+00,-2.000000E-03
-1.592500E+00,+0.000000E+00,-2.000000E-03
-1.592000E+00,+0.000000E+00,-2.000000E-03
-1.591500E+00,+0.000000E+00,-2.400000E-03
-1.591000E+00,+0.000000E+00,-2.400000E-03
-1.590500E+00,+0.000000E+00,-2.000000E-03
-1.590000E+00,+0.000000E+00,-2.400000E-03
-1.589500E+00,+0.000000E+00,-2.400000E-03
-1.589000E+00,+0.000000E+00,-2.799999E-03
-1.588500E+00,+0.000000E+00,-2.799999E-03
-1.588000E+00,+0.000000E+00,-3.200000E-03
-1.587500E+00,+0.000000E+00,-3.200000E-03
-1.587000E+00,+0.000000E+00,-2.799999E-03
-1.586500E+00,+0.000000E+00,-2.400000E-03
-1.586000E+00,+0.000000E+00,-2.799999E-03
-1.585500E+00,+0.000000E+00,-3.200000E-03
-1.585000E+00,+0.000000E+00,-2.799999E-03
-1.584500E+00,+0.000000E+00,-2.799999E-03
-1.584000E+00,+0.000000E+00,-3.200000E-03
-1.583500E+00,+0.000000E+00,-3.200000E-03
-1.583000E+00,+0.000000E+00,-3.599999E-03
-1.582500E+00,+2.000000E-01,-3.200000E-03
-1.582000E+00,+0.000000E+00,-3.200000E-03
-1.581500E+00,+0.000000E+00,-3.599999E-03
-1.581000E+00,+0.000000E+00,-3.599999E-03
-1.580500E+00,+0.000000E+00,-3.999999E-03
-1.580000E+00,+0.000000E+00,-3.599999E-03
-1.579500E+00,+0.000000E+00,-3.200000E-03
-1.579000E+00,+0.000000E+00,-3.599999E-03
-1.578500E+00,+0.000000E+00,-3.999999E-03
-1.578000E+00,+0.000000E+00,-3.999999E-03
-1.577500E+00,+0.000000E+00,-3.999999E-03
-1.577000E+00,+0.000000E+00,-3.999999E-03
-1.576500E+00,+0.000000E+00,-3.999999E-03
-1.576000E+00,+0.000000E+00,-4.400000E-03
-1.575500E+00,+0.000000E+00,-4.400000E-03
-1.575000E+00,+0.000000E+00,-4.799999E-03
-1.574500E+00,+0.000000E+00,-4.400000E-03
-1.574000E+00,+0.000000E+00,-3.999999E-03
-1.573500E+00,+0.000000E+00,-3.999999E-03
-1.573000E+00,+0.000000E+00,-4.400000E-03
-1.572500E+00,+0.000000E+00,-4.799999E-03
-1.572000E+00,+0.000000E+00,-4.400000E-03
-1.571500E+00,+0.000000E+00,-4.400000E-03
-1.571000E+00,+0.000000E+00,-4.799999E-03
-1.570500E+00,+0.000000E+00,-4.799999E-03
-1.570000E+00,+0.000000E+00,-4.400000E-03
-1.569500E+00,+0.000000E+00,-3.999999E-03
-1.569000E+00,+0.000000E+00,-3.999999E-03
-1.568500E+00,+0.000000E+00,-4.400000E-03
-1.568000E+00,+0.000000E+00,-4.799999E-03
-1.567500E+00,+0.000000E+00,-4.799999E-03
-1.567000E+00,+0.000000E+00,-4.799999E-03
-1.566500E+00,+0.000000E+00,-4.799999E-03
-1.566000E+00,+0.000000E+00,-4.799999E-03
-1.565500E+00,+0.000000E+00,-4.799999E-03
-1.565000E+00,+0.000000E+00,-4.799999E-03
-1.564500E+00,+0.000000E+00,-4.799999E-03
-1.564000E+00,+0.000000E+00,-4.799999E-03
-1.563500E+00,+0.000000E+00,-4.799999E-03
-1.563000E+00,+0.000000E+00,-4.799999E-03
-1.562500E+00,+0.000000E+00,-4.799999E-03
-1.562000E+00,+0.000000E+00,-4.799999E-03
-1.561500E+00,+0.000000E+00,-4.799999E-03
-1.561000E+00,+0.000000E+00,-4.799999E-03
-1.560500E+00,+0.000000E+00,-4.799999E-03
-1.560000E+00,+0.000000E+00,-4.799999E-03
-1.559500E+00,+0.000000E+00,-4.799999E-03
-1.559000E+00,+0.000000E+00,-4.799999E-03
-1.558500E+00,+0.000000E+00,-4.400000E-03
-1.558000E+00,-2.000000E-01,-4.400000E-03
-1.557500E+00,-2.000000E-01,-4.799999E-03
-1.557000E+00,+0.000000E+00,-4.799999E-03
-1.556500E+00,+0.000000E+00,-4.799999E-03
-1.556000E+00,+0.000000E+00,-3.999999E-03
-1.555500E+00,+0.000000E+00,-3.999999E-03
-1.555000E+00,+0.000000E+00,-4.400000E-03
-1.554500E+00,+0.000000E+00,-4.400000E-03
-1.554000E+00,+0.000000E+00,-3.999999E-03
-1.553500E+00,+2.000000E-01,-3.999999E-03
-1.553000E+00,+0.000000E+00,-3.999999E-03
-1.552500E+00,+0.000000E+00,-3.999999E-03
-1.552000E+00,+0.000000E+00,-3.999999E-03
-1.551500E+00,+0.000000E+00,-3.999999E-03
-1.551000E+00,+0.000000E+00,-3.599999E-03
-1.550500E+00,+0.000000E+00,-3.599999E-03
-1.550000E+00,+0.000000E+00,-3.599999E-03
-1.549500E+00,+0.000000E+00,-3.599999E-03
-1.549000E+00,+0.000000E+00,-3.599999E-03
-1.548500E+00,-2.000000E-01,-3.599999E-03
-1.548000E+00,-2.000000E-01,-3.599999E-03
-1.547500E+00,-2.000000E-01,-3.599999E-03
-1.547000E+00,-2.000000E-01,-3.599999E-03
-1.546500E+00,-2.000000E-01,-3.200000E-03
-1.546000E+00,-2.000000E-01,-3.200000E-03
-1.545500E+00,-2.000000E-01,-3.200000E-03
-1.545000E+00,-2.000000E-01,-2.799999E-03
-1.544500E+00,-2.000000E-01,-2.799999E-03
-1.544000E+00,-2.000000E-01,-3.200000E-03
-1.543500E+00,-2.000000E-01,-2.799999E-03
-1.543000E+00,-2.000000E-01,-2.400000E-03
-1.542500E+00,-2.000000E-01,-2.400000E-03
-1.542000E+00,-2.000000E-01,-2.400000E-03
-1.541500E+00,-2.000000E-01,-2.000000E-03
-1.541000E+00,-2.000000E-01,-2.000000E-03
-1.540500E+00,-2.000000E-01,-1.599999E-03
-1.540000E+00,-2.000000E-01,-1.599999E-03
-1.539500E+00,-2.000000E-01,-2.000000E-03
-1.539000E+00,-2.000000E-01,-2.000000E-03
-1.538500E+00,-2.000000E-01,-1.599999E-03
-1.538000E+00,-2.000000E-01,-1.599999E-03
-1.537500E+00,-2.000000E-01,-1.200000E-03
-1.537000E+00,-2.000000E-01,-8.000005E-04
-1.536500E+00,-2.000000E-01,-1.200000E-03
-1.536000E+00,-2.000000E-01,-1.200000E-03
-1.535500E+00,-2.000000E-01,-8.000005E-04
-1.535000E+00,-2.000000E-01,-3.999993E-04
-1.534500E+00,-2.000000E-01,-3.999993E-04
-1.534000E+00,-2.000000E-01,-3.999993E-04
-1.533500E+00,-2.000000E-01,+0.000000E+00
-1.533000E+00,-2.000000E-01,+0.000000E+00
-1.532500E+00,-2.000000E-01,+3.999993E-04
-1.532000E+00,-2.000000E-01,+3.999993E-04
-1.531500E+00,-2.000000E-01,+3.999993E-04
-1.531000E+00,-2.000000E-01,+3.999993E-04
-1.530500E+00,-2.000000E-01,+8.000005E-04
-1.530000E+00,-2.000000E-01,+1.200000E-03
-1.529500E+00,-2.000000E-01,+8.000005E-04
-1.529000E+00,-2.000000E-01,+1.200000E-03
-1.528500E+00,-2.000000E-01,+1.200000E-03
-1.528000E+00,-2.000000E-01,+1.200000E-03
-1.527500E+00,-2.000000E-01,+1.600001E-03
-1.527000E+00,-2.000000E-01,+2.000000E-03
-1.526500E+00,-2.000000E-01,+2.400000E-03
-1.526000E+00,-2.000000E-01,+2.400000E-03
-1.525500E+00,-2.000000E-01,+2.000000E-03
-1.525000E+00,-2.000000E-01,+2.000000E-03
-1.524500E+00,-2.000000E-01,+2.400000E-03
-1.524000E+00,-2.000000E-01,+2.400000E-03
-1.523500E+00,-2.000000E-01,+2.800001E-03
-1.523000E+00,-2.000000E-01,+2.800001E-03
-1.522500E+00,-2.000000E-01,+3.200000E-03
-1.522000E+00,-2.000000E-01,+3.600000E-03
-1.521500E+00,-2.000000E-01,+3.600000E-03
-1.521000E+00,-2.000000E-01,+3.600000E-03
-1.520500E+00,-2.000000E-01,+4.000000E-03
-1.520000E+00,-2.000000E-01,+4.000000E-03
-1.519500E+00,-2.000000E-01,+4.000000E-03
-1.519000E+00,-2.000000E-01,+4.400000E-03
-1.518500E+00,-2.000000E-01,+4.800000E-03
-1.518000E+00,-2.000000E-01,+4.800000E-03
-1.517500E+00,-2.000000E-01,+4.800000E-03
-1.517000E+00,-2.000000E-01,+4.800000E-03
-1.516500E+00,-2.000000E-01,+5.200000E-03
-1.516000E+00,-2.000000E-01,+5.600000E-03
-1.515500E+00,-2.000000E-01,+5.600000E-03
-1.515000E+00,-2.000000E-01,+5.600000E-03
-1.514500E+00,-2.000000E-01,+5.600000E-03
